date,year,month,week_number,district,state,total_calls,fever_calls,accident_calls,cardiac_calls,other_calls
2015-09-27,2015,9,39,Karur,Tamil Nadu,21,9,5,2,5
2015-09-28,2015,9,40,Karur,Tamil Nadu,31,12,6,3,10
2015-09-29,2015,9,40,Karur,Tamil Nadu,43,18,11,5,9
2015-09-30,2015,9,40,Karur,Tamil Nadu,32,11,7,4,10
2015-10-01,2015,10,40,Karur,Tamil Nadu,51,23,11,6,11
2015-10-02,2015,10,40,Karur,Tamil Nadu,76,36,21,10,9
2015-10-03,2015,10,40,Karur,Tamil Nadu,38,18,10,3,7
2015-10-04,2015,10,40,Karur,Tamil Nadu,19,7,5,2,5
2015-10-05,2015,10,41,Karur,Tamil Nadu,65,28,18,8,11
2015-10-06,2015,10,41,Karur,Tamil Nadu,61,23,17,6,15
2015-10-07,2015,10,41,Karur,Tamil Nadu,36,16,9,3,8
2015-10-08,2015,10,41,Karur,Tamil Nadu,28,13,7,3,5
2015-10-09,2015,10,41,Karur,Tamil Nadu,50,23,13,7,7
2015-10-10,2015,10,41,Karur,Tamil Nadu,51,22,14,6,9
2015-10-11,2015,10,41,Karur,Tamil Nadu,57,23,14,6,14
2015-10-12,2015,10,42,Karur,Tamil Nadu,38,17,7,4,10
2015-10-13,2015,10,42,Karur,Tamil Nadu,30,14,8,4,4
2015-10-14,2015,10,42,Karur,Tamil Nadu,29,13,7,3,6
2015-10-15,2015,10,42,Karur,Tamil Nadu,60,21,15,8,16
2015-10-16,2015,10,42,Karur,Tamil Nadu,33,12,6,4,11
2015-10-17,2015,10,42,Karur,Tamil Nadu,56,22,13,7,14
2015-10-18,2015,10,42,Karur,Tamil Nadu,40,16,11,4,9
2015-10-19,2015,10,43,Karur,Tamil Nadu,27,10,5,3,9
2015-10-20,2015,10,43,Karur,Tamil Nadu,55,19,14,5,17
2015-10-21,2015,10,43,Karur,Tamil Nadu,41,17,10,5,9
2015-10-22,2015,10,43,Karur,Tamil Nadu,51,21,12,7,11
2015-10-23,2015,10,43,Karur,Tamil Nadu,71,35,15,7,14
2015-10-24,2015,10,43,Karur,Tamil Nadu,21,8,5,2,6
2015-10-25,2015,10,43,Karur,Tamil Nadu,32,11,8,3,10
2015-10-26,2015,10,44,Karur,Tamil Nadu,66,28,17,8,13
2015-10-27,2015,10,44,Karur,Tamil Nadu,38,13,8,4,13
2015-10-28,2015,10,44,Karur,Tamil Nadu,64,28,13,8,15
2015-10-29,2015,10,44,Karur,Tamil Nadu,37,15,9,4,9
2015-10-30,2015,10,44,Karur,Tamil Nadu,46,21,12,5,8
2015-10-31,2015,10,44,Karur,Tamil Nadu,56,23,14,6,13
2015-11-01,2015,11,44,Karur,Tamil Nadu,41,14,10,4,13
2015-11-02,2015,11,45,Karur,Tamil Nadu,41,17,11,4,9
2015-11-03,2015,11,45,Karur,Tamil Nadu,37,18,10,4,5
2015-11-04,2015,11,45,Karur,Tamil Nadu,46,21,9,6,10
2015-11-05,2015,11,45,Karur,Tamil Nadu,62,25,17,9,11
2015-11-06,2015,11,45,Karur,Tamil Nadu,60,23,13,8,16
2015-11-07,2015,11,45,Karur,Tamil Nadu,42,16,11,4,11
2015-11-08,2015,11,45,Karur,Tamil Nadu,50,22,12,7,9
2015-11-09,2015,11,46,Karur,Tamil Nadu,51,21,13,6,11
2015-11-10,2015,11,46,Karur,Tamil Nadu,47,21,12,5,9
2015-11-11,2015,11,46,Karur,Tamil Nadu,54,20,12,6,16
2015-11-12,2015,11,46,Karur,Tamil Nadu,24,9,6,2,7
2015-11-13,2015,11,46,Karur,Tamil Nadu,53,20,12,7,14
2015-11-14,2015,11,46,Karur,Tamil Nadu,51,17,12,5,17
2015-11-15,2015,11,46,Karur,Tamil Nadu,35,16,7,3,9
2015-11-16,2015,11,47,Karur,Tamil Nadu,66,31,14,9,12
2015-11-17,2015,11,47,Karur,Tamil Nadu,59,26,14,7,12
2015-11-18,2015,11,47,Karur,Tamil Nadu,57,22,15,8,12
2015-11-19,2015,11,47,Karur,Tamil Nadu,37,16,9,4,8
2015-11-20,2015,11,47,Karur,Tamil Nadu,31,11,6,4,10
2015-11-21,2015,11,47,Karur,Tamil Nadu,31,13,9,3,6
2015-11-22,2015,11,47,Karur,Tamil Nadu,52,21,13,6,12
2015-11-23,2015,11,48,Karur,Tamil Nadu,34,14,10,4,6
2015-11-24,2015,11,48,Karur,Tamil Nadu,57,24,11,6,16
2015-11-25,2015,11,48,Karur,Tamil Nadu,60,28,15,7,10
2015-11-26,2015,11,48,Karur,Tamil Nadu,36,17,9,5,5
2015-11-27,2015,11,48,Karur,Tamil Nadu,56,19,13,6,18
2015-11-28,2015,11,48,Karur,Tamil Nadu,58,22,12,7,17
2015-11-29,2015,11,48,Karur,Tamil Nadu,48,21,13,5,9
2015-11-30,2015,11,49,Karur,Tamil Nadu,45,21,10,4,10
2015-12-01,2015,12,49,Karur,Tamil Nadu,45,21,11,6,7
2015-12-02,2015,12,49,Karur,Tamil Nadu,57,22,14,7,14
2015-12-03,2015,12,49,Karur,Tamil Nadu,39,17,11,4,7
2015-12-04,2015,12,49,Karur,Tamil Nadu,61,24,14,7,16
2015-12-05,2015,12,49,Karur,Tamil Nadu,53,20,15,6,12
2015-12-06,2015,12,49,Karur,Tamil Nadu,35,14,8,3,10
2015-12-07,2015,12,50,Karur,Tamil Nadu,36,12,9,4,11
2015-12-08,2015,12,50,Karur,Tamil Nadu,71,26,18,7,20
2015-12-09,2015,12,50,Karur,Tamil Nadu,48,20,10,4,14
2015-12-10,2015,12,50,Karur,Tamil Nadu,26,10,7,2,7
2015-12-11,2015,12,50,Karur,Tamil Nadu,51,24,13,6,8
2015-12-12,2015,12,50,Karur,Tamil Nadu,41,18,11,4,8
2015-12-13,2015,12,50,Karur,Tamil Nadu,31,13,8,3,7
2015-12-14,2015,12,51,Karur,Tamil Nadu,48,23,12,4,9
2015-12-15,2015,12,51,Karur,Tamil Nadu,70,25,16,7,22
2015-12-16,2015,12,51,Karur,Tamil Nadu,62,27,16,7,12
2015-12-17,2015,12,51,Karur,Tamil Nadu,43,19,10,6,8
2015-12-18,2015,12,51,Karur,Tamil Nadu,54,19,11,7,17
2015-12-19,2015,12,51,Karur,Tamil Nadu,59,29,14,7,9
2015-12-20,2015,12,51,Karur,Tamil Nadu,45,20,12,5,8
2015-12-21,2015,12,52,Karur,Tamil Nadu,56,21,15,6,14
2015-12-22,2015,12,52,Karur,Tamil Nadu,56,26,12,6,12
2015-12-23,2015,12,52,Karur,Tamil Nadu,45,19,9,6,11
2015-12-24,2015,12,52,Karur,Tamil Nadu,65,31,13,8,13
2015-12-25,2015,12,52,Karur,Tamil Nadu,43,18,11,4,10
2015-12-26,2015,12,52,Karur,Tamil Nadu,39,15,7,5,12
2015-12-27,2015,12,52,Karur,Tamil Nadu,29,10,7,3,9
2015-12-28,2015,12,53,Karur,Tamil Nadu,26,10,6,3,7
2015-12-29,2015,12,53,Karur,Tamil Nadu,60,29,13,8,10
2015-12-30,2015,12,53,Karur,Tamil Nadu,37,17,9,4,7
2015-12-31,2015,12,53,Karur,Tamil Nadu,22,10,5,2,5
2016-01-01,2016,1,53,Karur,Tamil Nadu,42,18,11,4,9
2016-01-02,2016,1,53,Karur,Tamil Nadu,30,11,7,4,8
2016-01-03,2016,1,53,Karur,Tamil Nadu,40,18,11,4,7
2016-01-04,2016,1,1,Karur,Tamil Nadu,21,9,5,2,5
2016-01-05,2016,1,1,Karur,Tamil Nadu,34,15,9,4,6
2016-01-06,2016,1,1,Karur,Tamil Nadu,46,20,12,6,8
2016-01-07,2016,1,1,Karur,Tamil Nadu,45,19,13,6,7
2016-01-08,2016,1,1,Karur,Tamil Nadu,52,19,12,7,14
2016-01-09,2016,1,1,Karur,Tamil Nadu,32,14,7,4,7
2016-01-10,2016,1,1,Karur,Tamil Nadu,46,22,12,4,8
2016-01-11,2016,1,2,Karur,Tamil Nadu,28,10,7,2,9
2016-01-12,2016,1,2,Karur,Tamil Nadu,48,19,12,5,12
2016-01-13,2016,1,2,Karur,Tamil Nadu,61,23,16,8,14
2016-01-14,2016,1,2,Karur,Tamil Nadu,29,12,7,3,7
2016-01-15,2016,1,2,Karur,Tamil Nadu,52,23,12,7,10
2016-01-16,2016,1,2,Karur,Tamil Nadu,43,20,11,4,8
2016-01-17,2016,1,2,Karur,Tamil Nadu,24,8,4,3,9
2016-01-18,2016,1,3,Karur,Tamil Nadu,51,24,11,6,10
2016-01-19,2016,1,3,Karur,Tamil Nadu,56,27,12,7,10
2016-01-20,2016,1,3,Karur,Tamil Nadu,35,14,8,4,9
2016-01-21,2016,1,3,Karur,Tamil Nadu,56,24,11,7,14
2016-01-22,2016,1,3,Karur,Tamil Nadu,48,23,9,5,11
2016-01-23,2016,1,3,Karur,Tamil Nadu,55,25,11,6,13
2016-01-24,2016,1,3,Karur,Tamil Nadu,33,13,9,4,7
2016-01-25,2016,1,4,Karur,Tamil Nadu,31,12,6,3,10
2016-01-26,2016,1,4,Karur,Tamil Nadu,45,19,9,4,13
2016-01-27,2016,1,4,Karur,Tamil Nadu,53,24,11,6,12
2016-01-28,2016,1,4,Karur,Tamil Nadu,19,7,4,2,6
2016-01-29,2016,1,4,Karur,Tamil Nadu,38,13,8,4,13
2016-01-30,2016,1,4,Karur,Tamil Nadu,27,9,6,3,9
2016-01-31,2016,1,4,Karur,Tamil Nadu,29,11,7,3,8
2016-02-01,2016,2,5,Karur,Tamil Nadu,26,11,5,3,7
2016-02-02,2016,2,5,Karur,Tamil Nadu,30,12,8,3,7
2016-02-03,2016,2,5,Karur,Tamil Nadu,35,15,7,3,10
2016-02-04,2016,2,5,Karur,Tamil Nadu,23,10,4,2,7
2016-02-05,2016,2,5,Karur,Tamil Nadu,34,15,8,3,8
2016-02-06,2016,2,5,Karur,Tamil Nadu,15,6,3,1,5
2016-02-07,2016,2,5,Karur,Tamil Nadu,26,12,5,3,6
2016-02-08,2016,2,6,Karur,Tamil Nadu,23,8,5,2,8
2016-02-09,2016,2,6,Karur,Tamil Nadu,42,20,11,4,7
2016-02-10,2016,2,6,Karur,Tamil Nadu,29,12,5,2,10
2016-02-11,2016,2,6,Karur,Tamil Nadu,30,12,7,3,8
2016-02-12,2016,2,6,Karur,Tamil Nadu,28,13,6,3,6
2016-02-13,2016,2,6,Karur,Tamil Nadu,37,13,9,4,11
2016-02-14,2016,2,6,Karur,Tamil Nadu,35,15,9,4,7
2016-02-15,2016,2,7,Karur,Tamil Nadu,21,7,5,2,7
2016-02-16,2016,2,7,Karur,Tamil Nadu,15,6,3,1,5
2016-02-17,2016,2,7,Karur,Tamil Nadu,32,11,6,4,11
2016-02-18,2016,2,7,Karur,Tamil Nadu,39,19,9,5,6
2016-02-19,2016,2,7,Karur,Tamil Nadu,26,10,6,3,7
2016-02-20,2016,2,7,Karur,Tamil Nadu,20,8,5,2,5
2016-02-21,2016,2,7,Karur,Tamil Nadu,32,13,6,4,9
2016-02-22,2016,2,8,Karur,Tamil Nadu,22,10,6,2,4
2016-02-23,2016,2,8,Karur,Tamil Nadu,30,14,7,3,6
2016-02-24,2016,2,8,Karur,Tamil Nadu,27,10,7,3,7
2016-02-25,2016,2,8,Karur,Tamil Nadu,18,6,3,2,7
2016-02-26,2016,2,8,Karur,Tamil Nadu,36,16,9,4,7
2016-02-27,2016,2,8,Karur,Tamil Nadu,22,8,5,2,7
2016-02-28,2016,2,8,Karur,Tamil Nadu,34,11,10,3,10
2016-02-29,2016,2,9,Karur,Tamil Nadu,40,16,9,5,10
2016-03-01,2016,3,9,Karur,Tamil Nadu,37,16,8,5,8
2016-03-02,2016,3,9,Karur,Tamil Nadu,36,15,9,3,9
2016-03-03,2016,3,9,Karur,Tamil Nadu,40,18,10,5,7
2016-03-04,2016,3,9,Karur,Tamil Nadu,33,13,7,4,9
2016-03-05,2016,3,9,Karur,Tamil Nadu,21,9,5,2,5
2016-03-06,2016,3,9,Karur,Tamil Nadu,30,10,6,3,11
2016-03-07,2016,3,10,Karur,Tamil Nadu,15,7,3,1,4
2016-03-08,2016,3,10,Karur,Tamil Nadu,19,8,4,2,5
2016-03-09,2016,3,10,Karur,Tamil Nadu,31,12,7,3,9
2016-03-10,2016,3,10,Karur,Tamil Nadu,24,8,6,2,8
2016-03-11,2016,3,10,Karur,Tamil Nadu,23,9,5,2,7
2016-03-12,2016,3,10,Karur,Tamil Nadu,20,8,5,2,5
2016-03-13,2016,3,10,Karur,Tamil Nadu,32,13,6,4,9
2016-03-14,2016,3,11,Karur,Tamil Nadu,27,12,6,2,7
2016-03-15,2016,3,11,Karur,Tamil Nadu,42,17,9,4,12
2016-03-16,2016,3,11,Karur,Tamil Nadu,41,14,8,5,14
2016-03-17,2016,3,11,Karur,Tamil Nadu,33,12,8,4,9
2016-03-18,2016,3,11,Karur,Tamil Nadu,22,9,4,2,7
2016-03-19,2016,3,11,Karur,Tamil Nadu,25,9,7,2,7
2016-03-20,2016,3,11,Karur,Tamil Nadu,31,13,7,3,8
2016-03-21,2016,3,12,Karur,Tamil Nadu,42,20,8,4,10
2016-03-22,2016,3,12,Karur,Tamil Nadu,20,7,4,2,7
2016-03-23,2016,3,12,Karur,Tamil Nadu,15,6,3,1,5
2016-03-24,2016,3,12,Karur,Tamil Nadu,15,7,3,1,4
2016-03-25,2016,3,12,Karur,Tamil Nadu,16,7,3,2,4
2016-03-26,2016,3,12,Karur,Tamil Nadu,21,7,4,2,8
2016-03-27,2016,3,12,Karur,Tamil Nadu,25,11,5,3,6
2016-03-28,2016,3,13,Karur,Tamil Nadu,38,16,8,3,11
2016-03-29,2016,3,13,Karur,Tamil Nadu,22,10,5,2,5
2016-03-30,2016,3,13,Karur,Tamil Nadu,47,21,13,6,7
2016-03-31,2016,3,13,Karur,Tamil Nadu,37,16,10,4,7
2016-04-01,2016,4,13,Karur,Tamil Nadu,61,27,17,6,11
2016-04-02,2016,4,13,Karur,Tamil Nadu,38,17,10,4,7
2016-04-03,2016,4,13,Karur,Tamil Nadu,36,17,9,4,6
2016-04-04,2016,4,14,Karur,Tamil Nadu,51,18,11,5,17
2016-04-05,2016,4,14,Karur,Tamil Nadu,66,26,19,9,12
2016-04-06,2016,4,14,Karur,Tamil Nadu,57,22,15,8,12
2016-04-07,2016,4,14,Karur,Tamil Nadu,25,9,6,3,7
2016-04-08,2016,4,14,Karur,Tamil Nadu,53,20,10,5,18
2016-04-09,2016,4,14,Karur,Tamil Nadu,22,9,4,2,7
2016-04-10,2016,4,14,Karur,Tamil Nadu,27,10,7,2,8
2016-04-11,2016,4,15,Karur,Tamil Nadu,33,15,9,4,5
2016-04-12,2016,4,15,Karur,Tamil Nadu,30,13,6,4,7
2016-04-13,2016,4,15,Karur,Tamil Nadu,68,28,14,9,17
2016-04-14,2016,4,15,Karur,Tamil Nadu,26,11,5,2,8
2016-04-15,2016,4,15,Karur,Tamil Nadu,21,10,4,2,5
2016-04-16,2016,4,15,Karur,Tamil Nadu,46,22,11,4,9
2016-04-17,2016,4,15,Karur,Tamil Nadu,33,11,9,4,9
2016-04-18,2016,4,16,Karur,Tamil Nadu,39,14,9,4,12
2016-04-19,2016,4,16,Karur,Tamil Nadu,37,14,8,4,11
2016-04-20,2016,4,16,Karur,Tamil Nadu,52,23,12,6,11
2016-04-21,2016,4,16,Karur,Tamil Nadu,30,14,8,3,5
2016-04-22,2016,4,16,Karur,Tamil Nadu,36,12,8,4,12
2016-04-23,2016,4,16,Karur,Tamil Nadu,44,20,12,4,8
2016-04-24,2016,4,16,Karur,Tamil Nadu,23,9,4,2,8
2016-04-25,2016,4,17,Karur,Tamil Nadu,58,25,15,6,12
2016-04-26,2016,4,17,Karur,Tamil Nadu,30,13,7,3,7
2016-04-27,2016,4,17,Karur,Tamil Nadu,19,9,3,2,5
2016-04-28,2016,4,17,Karur,Tamil Nadu,63,30,16,9,8
2016-04-29,2016,4,17,Karur,Tamil Nadu,26,12,5,2,7
2016-04-30,2016,4,17,Karur,Tamil Nadu,38,13,7,4,14
2016-05-01,2016,5,17,Karur,Tamil Nadu,25,12,6,2,5
2016-05-02,2016,5,18,Karur,Tamil Nadu,29,12,8,3,6
2016-05-03,2016,5,18,Karur,Tamil Nadu,48,22,11,5,10
2016-05-04,2016,5,18,Karur,Tamil Nadu,28,10,6,2,10
2016-05-05,2016,5,18,Karur,Tamil Nadu,27,11,6,3,7
2016-05-06,2016,5,18,Karur,Tamil Nadu,59,26,11,8,14
2016-05-07,2016,5,18,Karur,Tamil Nadu,29,11,7,3,8
2016-05-08,2016,5,18,Karur,Tamil Nadu,45,16,10,6,13
2016-05-09,2016,5,19,Karur,Tamil Nadu,46,16,11,4,15
2016-05-10,2016,5,19,Karur,Tamil Nadu,33,13,8,3,9
2016-05-11,2016,5,19,Karur,Tamil Nadu,51,23,14,6,8
2016-05-12,2016,5,19,Karur,Tamil Nadu,29,10,7,3,9
2016-05-13,2016,5,19,Karur,Tamil Nadu,48,18,13,5,12
2016-05-14,2016,5,19,Karur,Tamil Nadu,41,17,9,5,10
2016-05-15,2016,5,19,Karur,Tamil Nadu,27,11,6,3,7
2016-05-16,2016,5,20,Karur,Tamil Nadu,63,28,14,6,15
2016-05-17,2016,5,20,Karur,Tamil Nadu,45,17,11,6,11
2016-05-18,2016,5,20,Karur,Tamil Nadu,31,11,6,3,11
2016-05-19,2016,5,20,Karur,Tamil Nadu,42,15,8,6,13
2016-05-20,2016,5,20,Karur,Tamil Nadu,51,23,11,6,11
2016-05-21,2016,5,20,Karur,Tamil Nadu,26,10,5,3,8
2016-05-22,2016,5,20,Karur,Tamil Nadu,60,23,14,7,16
2016-05-23,2016,5,21,Karur,Tamil Nadu,67,23,19,7,18
2016-05-24,2016,5,21,Karur,Tamil Nadu,23,8,4,3,8
2016-05-25,2016,5,21,Karur,Tamil Nadu,26,11,6,2,7
2016-05-26,2016,5,21,Karur,Tamil Nadu,56,19,16,7,14
2016-05-27,2016,5,21,Karur,Tamil Nadu,31,12,7,4,8
2016-05-28,2016,5,21,Karur,Tamil Nadu,20,9,4,2,5
2016-05-29,2016,5,21,Karur,Tamil Nadu,27,11,7,2,7
2016-05-30,2016,5,22,Karur,Tamil Nadu,28,9,5,3,11
2016-05-31,2016,5,22,Karur,Tamil Nadu,26,11,5,2,8
2016-06-01,2016,6,22,Karur,Tamil Nadu,43,16,12,6,9
2016-06-02,2016,6,22,Karur,Tamil Nadu,32,12,8,4,8
2016-06-03,2016,6,22,Karur,Tamil Nadu,48,19,12,6,11
2016-06-04,2016,6,22,Karur,Tamil Nadu,24,11,5,2,6
2016-06-05,2016,6,22,Karur,Tamil Nadu,22,8,5,2,7
2016-06-06,2016,6,23,Karur,Tamil Nadu,28,12,6,2,8
2016-06-07,2016,6,23,Karur,Tamil Nadu,28,10,6,3,9
2016-06-08,2016,6,23,Karur,Tamil Nadu,51,21,10,5,15
2016-06-09,2016,6,23,Karur,Tamil Nadu,41,17,10,5,9
2016-06-10,2016,6,23,Karur,Tamil Nadu,46,22,11,5,8
2016-06-11,2016,6,23,Karur,Tamil Nadu,35,13,7,4,11
2016-06-12,2016,6,23,Karur,Tamil Nadu,18,6,3,2,7
2016-06-13,2016,6,24,Karur,Tamil Nadu,53,25,11,7,10
2016-06-14,2016,6,24,Karur,Tamil Nadu,40,17,8,4,11
2016-06-15,2016,6,24,Karur,Tamil Nadu,61,26,17,7,11
2016-06-16,2016,6,24,Karur,Tamil Nadu,58,27,16,7,8
2016-06-17,2016,6,24,Karur,Tamil Nadu,26,10,5,3,8
2016-06-18,2016,6,24,Karur,Tamil Nadu,43,18,8,5,12
2016-06-19,2016,6,24,Karur,Tamil Nadu,20,7,5,2,6
2016-06-20,2016,6,25,Karur,Tamil Nadu,63,24,15,9,15
2016-06-21,2016,6,25,Karur,Tamil Nadu,30,12,8,4,6
2016-06-22,2016,6,25,Karur,Tamil Nadu,37,16,8,3,10
2016-06-23,2016,6,25,Karur,Tamil Nadu,39,14,8,5,12
2016-06-24,2016,6,25,Karur,Tamil Nadu,41,14,11,5,11
2016-06-25,2016,6,25,Karur,Tamil Nadu,51,19,11,5,16
2016-06-26,2016,6,25,Karur,Tamil Nadu,33,11,9,4,9
2016-06-27,2016,6,26,Karur,Tamil Nadu,47,18,12,6,11
2016-06-28,2016,6,26,Karur,Tamil Nadu,48,18,11,4,15
2016-06-29,2016,6,26,Karur,Tamil Nadu,20,9,5,2,4
2016-06-30,2016,6,26,Karur,Tamil Nadu,20,8,4,2,6
2016-07-01,2016,7,26,Karur,Tamil Nadu,39,15,8,5,11
2016-07-02,2016,7,26,Karur,Tamil Nadu,34,16,8,5,5
2016-07-03,2016,7,26,Karur,Tamil Nadu,36,16,10,4,6
2016-07-04,2016,7,27,Karur,Tamil Nadu,16,5,4,2,5
2016-07-05,2016,7,27,Karur,Tamil Nadu,23,8,4,2,9
2016-07-06,2016,7,27,Karur,Tamil Nadu,23,8,4,3,8
2016-07-07,2016,7,27,Karur,Tamil Nadu,23,11,6,2,4
2016-07-08,2016,7,27,Karur,Tamil Nadu,32,11,6,4,11
2016-07-09,2016,7,27,Karur,Tamil Nadu,34,16,9,3,6
2016-07-10,2016,7,27,Karur,Tamil Nadu,13,5,3,1,4
2016-07-11,2016,7,28,Karur,Tamil Nadu,24,10,7,2,5
2016-07-12,2016,7,28,Karur,Tamil Nadu,37,13,7,4,13
2016-07-13,2016,7,28,Karur,Tamil Nadu,18,8,4,2,4
2016-07-14,2016,7,28,Karur,Tamil Nadu,34,15,8,4,7
2016-07-15,2016,7,28,Karur,Tamil Nadu,44,17,9,5,13
2016-07-16,2016,7,28,Karur,Tamil Nadu,18,6,4,2,6
2016-07-17,2016,7,28,Karur,Tamil Nadu,13,5,2,1,5
2016-07-18,2016,7,29,Karur,Tamil Nadu,14,5,3,1,5
2016-07-19,2016,7,29,Karur,Tamil Nadu,17,8,3,2,4
2016-07-20,2016,7,29,Karur,Tamil Nadu,19,8,5,2,4
2016-07-21,2016,7,29,Karur,Tamil Nadu,34,16,7,4,7
2016-07-22,2016,7,29,Karur,Tamil Nadu,36,16,8,4,8
2016-07-23,2016,7,29,Karur,Tamil Nadu,27,9,5,3,10
2016-07-24,2016,7,29,Karur,Tamil Nadu,33,14,7,4,8
2016-07-25,2016,7,30,Karur,Tamil Nadu,28,11,7,3,7
2016-07-26,2016,7,30,Karur,Tamil Nadu,23,11,6,3,3
2016-07-27,2016,7,30,Karur,Tamil Nadu,16,6,3,2,5
2016-07-28,2016,7,30,Karur,Tamil Nadu,18,8,3,2,5
2016-07-29,2016,7,30,Karur,Tamil Nadu,50,22,12,5,11
2016-07-30,2016,7,30,Karur,Tamil Nadu,17,7,4,1,5
2016-07-31,2016,7,30,Karur,Tamil Nadu,14,5,3,1,5
2016-08-01,2016,8,31,Karur,Tamil Nadu,35,12,8,4,11
2016-08-02,2016,8,31,Karur,Tamil Nadu,27,12,6,3,6
2016-08-03,2016,8,31,Karur,Tamil Nadu,18,7,4,2,5
2016-08-04,2016,8,31,Karur,Tamil Nadu,23,11,4,3,5
2016-08-05,2016,8,31,Karur,Tamil Nadu,25,9,5,2,9
2016-08-06,2016,8,31,Karur,Tamil Nadu,29,11,7,3,8
2016-08-07,2016,8,31,Karur,Tamil Nadu,32,15,8,3,6
2016-08-08,2016,8,32,Karur,Tamil Nadu,25,10,5,3,7
2016-08-09,2016,8,32,Karur,Tamil Nadu,23,10,5,3,5
2016-08-10,2016,8,32,Karur,Tamil Nadu,39,17,10,4,8
2016-08-11,2016,8,32,Karur,Tamil Nadu,43,18,8,5,12
2016-08-12,2016,8,32,Karur,Tamil Nadu,40,14,8,5,13
2016-08-13,2016,8,32,Karur,Tamil Nadu,12,4,2,1,5
2016-08-14,2016,8,32,Karur,Tamil Nadu,18,6,3,2,7
2016-08-15,2016,8,33,Karur,Tamil Nadu,15,6,4,1,4
2016-08-16,2016,8,33,Karur,Tamil Nadu,31,11,6,4,10
2016-08-17,2016,8,33,Karur,Tamil Nadu,16,7,4,2,3
2016-08-18,2016,8,33,Karur,Tamil Nadu,22,9,6,2,5
2016-08-19,2016,8,33,Karur,Tamil Nadu,42,18,8,4,12
2016-08-20,2016,8,33,Karur,Tamil Nadu,24,10,6,2,6
2016-08-21,2016,8,33,Karur,Tamil Nadu,17,6,4,2,5
2016-08-22,2016,8,34,Karur,Tamil Nadu,14,6,3,1,4
2016-08-23,2016,8,34,Karur,Tamil Nadu,29,11,6,2,10
2016-08-24,2016,8,34,Karur,Tamil Nadu,26,12,6,2,6
2016-08-25,2016,8,34,Karur,Tamil Nadu,14,5,2,1,6
2016-08-26,2016,8,34,Karur,Tamil Nadu,26,9,5,2,10
2016-08-27,2016,8,34,Karur,Tamil Nadu,28,12,7,3,6
2016-08-28,2016,8,34,Karur,Tamil Nadu,24,8,6,2,8
2016-08-29,2016,8,35,Karur,Tamil Nadu,39,17,9,4,9
2016-08-30,2016,8,35,Karur,Tamil Nadu,26,9,7,2,8
2016-08-31,2016,8,35,Karur,Tamil Nadu,34,16,8,3,7
2016-09-01,2016,9,35,Karur,Tamil Nadu,34,16,7,5,6
2016-09-02,2016,9,35,Karur,Tamil Nadu,40,14,10,4,12
2016-09-03,2016,9,35,Karur,Tamil Nadu,34,16,8,4,6
2016-09-04,2016,9,35,Karur,Tamil Nadu,15,5,3,2,5
2016-09-05,2016,9,36,Karur,Tamil Nadu,23,8,5,3,7
2016-09-06,2016,9,36,Karur,Tamil Nadu,29,14,6,3,6
2016-09-07,2016,9,36,Karur,Tamil Nadu,25,9,5,2,9
2016-09-08,2016,9,36,Karur,Tamil Nadu,20,8,5,2,5
2016-09-09,2016,9,36,Karur,Tamil Nadu,46,20,11,5,10
2016-09-10,2016,9,36,Karur,Tamil Nadu,26,9,5,3,9
2016-09-11,2016,9,36,Karur,Tamil Nadu,28,12,8,3,5
2016-09-12,2016,9,37,Karur,Tamil Nadu,22,9,5,2,6
2016-09-13,2016,9,37,Karur,Tamil Nadu,30,12,6,4,8
2016-09-14,2016,9,37,Karur,Tamil Nadu,44,17,11,5,11
2016-09-15,2016,9,37,Karur,Tamil Nadu,24,10,6,3,5
2016-09-16,2016,9,37,Karur,Tamil Nadu,14,5,2,1,6
2016-09-17,2016,9,37,Karur,Tamil Nadu,17,7,4,2,4
2016-09-18,2016,9,37,Karur,Tamil Nadu,17,8,3,1,5
2016-09-19,2016,9,38,Karur,Tamil Nadu,41,18,8,4,11
2016-09-20,2016,9,38,Karur,Tamil Nadu,29,12,7,3,7
2016-09-21,2016,9,38,Karur,Tamil Nadu,41,16,10,5,10
2016-09-22,2016,9,38,Karur,Tamil Nadu,38,17,9,5,7
2016-09-23,2016,9,38,Karur,Tamil Nadu,37,17,8,5,7
2016-09-24,2016,9,38,Karur,Tamil Nadu,19,7,5,2,5
2016-09-25,2016,9,38,Karur,Tamil Nadu,31,11,9,3,8
2016-09-26,2016,9,39,Karur,Tamil Nadu,15,5,3,1,6
2016-09-27,2016,9,39,Karur,Tamil Nadu,20,8,5,2,5
2016-09-28,2016,9,39,Karur,Tamil Nadu,31,11,6,3,11
2016-09-29,2016,9,39,Karur,Tamil Nadu,17,7,3,2,5
2016-09-30,2016,9,39,Karur,Tamil Nadu,35,13,10,4,8
2016-10-01,2016,10,39,Karur,Tamil Nadu,40,17,10,4,9
2016-10-02,2016,10,39,Karur,Tamil Nadu,18,8,5,1,4
2016-10-03,2016,10,40,Karur,Tamil Nadu,32,14,9,4,5
2016-10-04,2016,10,40,Karur,Tamil Nadu,47,18,12,5,12
2016-10-05,2016,10,40,Karur,Tamil Nadu,65,28,15,7,15
2016-10-06,2016,10,40,Karur,Tamil Nadu,29,12,6,3,8
2016-10-07,2016,10,40,Karur,Tamil Nadu,43,19,8,5,11
