date,year,month,week_number,day_of_year,district,state,rainfall_mm
2023-09-23,2023,9,38,266,Karur,Tamil Nadu,1.25
2023-09-24,2023,9,38,267,Karur,Tamil Nadu,13.41
2023-09-25,2023,9,39,268,Karur,Tamil Nadu,7.02
2023-09-26,2023,9,39,269,Karur,Tamil Nadu,10.79
2023-09-27,2023,9,39,270,Karur,Tamil Nadu,8.27
2023-09-28,2023,9,39,271,Karur,Tamil Nadu,4.32
2023-09-29,2023,9,39,272,Karur,Tamil Nadu,2.76
2023-09-30,2023,9,39,273,Karur,Tamil Nadu,8.94
2023-10-01,2023,10,39,274,Karur,Tamil Nadu,19.74
2023-10-02,2023,10,40,275,Karur,Tamil Nadu,0.55
2023-10-03,2023,10,40,276,Karur,Tamil Nadu,5.73
2023-10-04,2023,10,40,277,Karur,Tamil Nadu,5.18
2023-10-05,2023,10,40,278,Karur,Tamil Nadu,9.84
2023-10-06,2023,10,40,279,Karur,Tamil Nadu,1.45
2023-10-07,2023,10,40,280,Karur,Tamil Nadu,32.51
2023-10-08,2023,10,40,281,Karur,Tamil Nadu,9.54
2023-10-09,2023,10,41,282,Karur,Tamil Nadu,30.89
2023-10-10,2023,10,41,283,Karur,Tamil Nadu,20.38
2023-10-11,2023,10,41,284,Karur,Tamil Nadu,2.55
2023-10-12,2023,10,41,285,Karur,Tamil Nadu,1.7
2023-10-13,2023,10,41,286,Karur,Tamil Nadu,23.7
2023-10-14,2023,10,41,287,Karur,Tamil Nadu,9.22
2023-10-15,2023,10,41,288,Karur,Tamil Nadu,0.24
2023-10-16,2023,10,42,289,Karur,Tamil Nadu,32.66
2023-10-17,2023,10,42,290,Karur,Tamil Nadu,7.69
2023-10-18,2023,10,42,291,Karur,Tamil Nadu,4.3
2023-10-19,2023,10,42,292,Karur,Tamil Nadu,8.72
2023-10-20,2023,10,42,293,Karur,Tamil Nadu,20.77
2023-10-21,2023,10,42,294,Karur,Tamil Nadu,1.4
2023-10-22,2023,10,42,295,Karur,Tamil Nadu,5.34
2023-10-23,2023,10,43,296,Karur,Tamil Nadu,4.61
2023-10-24,2023,10,43,297,Karur,Tamil Nadu,21.96
2023-10-25,2023,10,43,298,Karur,Tamil Nadu,18.09
2023-10-26,2023,10,43,299,Karur,Tamil Nadu,6.13
2023-10-27,2023,10,43,300,Karur,Tamil Nadu,13.11
2023-10-28,2023,10,43,301,Karur,Tamil Nadu,6.02
2023-10-29,2023,10,43,302,Karur,Tamil Nadu,10.16
2023-10-30,2023,10,44,303,Karur,Tamil Nadu,56.82
2023-10-31,2023,10,44,304,Karur,Tamil Nadu,9.2
2023-11-01,2023,11,44,305,Karur,Tamil Nadu,53.66
2023-11-02,2023,11,44,306,Karur,Tamil Nadu,16.5
2023-11-03,2023,11,44,307,Karur,Tamil Nadu,1.54
2023-11-04,2023,11,44,308,Karur,Tamil Nadu,19.07
2023-11-05,2023,11,44,309,Karur,Tamil Nadu,2.11
2023-11-06,2023,11,45,310,Karur,Tamil Nadu,9.12
2023-11-07,2023,11,45,311,Karur,Tamil Nadu,11.4
2023-11-08,2023,11,45,312,Karur,Tamil Nadu,26.73
2023-11-09,2023,11,45,313,Karur,Tamil Nadu,2.84
2023-11-10,2023,11,45,314,Karur,Tamil Nadu,25.04
2023-11-11,2023,11,45,315,Karur,Tamil Nadu,32.71
2023-11-12,2023,11,45,316,Karur,Tamil Nadu,1.12
2023-11-13,2023,11,46,317,Karur,Tamil Nadu,25.98
2023-11-14,2023,11,46,318,Karur,Tamil Nadu,3.6
2023-11-15,2023,11,46,319,Karur,Tamil Nadu,1.01
2023-11-16,2023,11,46,320,Karur,Tamil Nadu,38.21
2023-11-17,2023,11,46,321,Karur,Tamil Nadu,5.97
2023-11-18,2023,11,46,322,Karur,Tamil Nadu,11.71
2023-11-19,2023,11,46,323,Karur,Tamil Nadu,9.66
2023-11-20,2023,11,47,324,Karur,Tamil Nadu,2.88
2023-11-21,2023,11,47,325,Karur,Tamil Nadu,13.29
2023-11-22,2023,11,47,326,Karur,Tamil Nadu,0.57
2023-11-23,2023,11,47,327,Karur,Tamil Nadu,2.72
2023-11-24,2023,11,47,328,Karur,Tamil Nadu,34.73
2023-11-25,2023,11,47,329,Karur,Tamil Nadu,36.82
2023-11-26,2023,11,47,330,Karur,Tamil Nadu,7.91
2023-11-27,2023,11,48,331,Karur,Tamil Nadu,2.22
2023-11-28,2023,11,48,332,Karur,Tamil Nadu,6.57
2023-11-29,2023,11,48,333,Karur,Tamil Nadu,25.15
2023-11-30,2023,11,48,334,Karur,Tamil Nadu,0.87
2023-12-01,2023,12,48,335,Karur,Tamil Nadu,1.64
2023-12-02,2023,12,48,336,Karur,Tamil Nadu,27.12
2023-12-03,2023,12,48,337,Karur,Tamil Nadu,6.44
2023-12-04,2023,12,49,338,Karur,Tamil Nadu,1.05
2023-12-05,2023,12,49,339,Karur,Tamil Nadu,1.8
2023-12-06,2023,12,49,340,Karur,Tamil Nadu,25.69
2023-12-07,2023,12,49,341,Karur,Tamil Nadu,8.08
2023-12-08,2023,12,49,342,Karur,Tamil Nadu,2.14
2023-12-09,2023,12,49,343,Karur,Tamil Nadu,26.94
2023-12-10,2023,12,49,344,Karur,Tamil Nadu,22.39
2023-12-11,2023,12,50,345,Karur,Tamil Nadu,0.28
2023-12-12,2023,12,50,346,Karur,Tamil Nadu,10.44
2023-12-13,2023,12,50,347,Karur,Tamil Nadu,3.36
2023-12-14,2023,12,50,348,Karur,Tamil Nadu,9.14
2023-12-15,2023,12,50,349,Karur,Tamil Nadu,3.93
2023-12-16,2023,12,50,350,Karur,Tamil Nadu,4.56
2023-12-17,2023,12,50,351,Karur,Tamil Nadu,11.05
2023-12-18,2023,12,51,352,Karur,Tamil Nadu,9.29
2023-12-19,2023,12,51,353,Karur,Tamil Nadu,6.03
2023-12-20,2023,12,51,354,Karur,Tamil Nadu,1.37
2023-12-21,2023,12,51,355,Karur,Tamil Nadu,41.85
2023-12-22,2023,12,51,356,Karur,Tamil Nadu,2.3
2023-12-23,2023,12,51,357,Karur,Tamil Nadu,12.03
2023-12-24,2023,12,51,358,Karur,Tamil Nadu,1.04
2023-12-25,2023,12,52,359,Karur,Tamil Nadu,13.99
2023-12-26,2023,12,52,360,Karur,Tamil Nadu,1.2
2023-12-27,2023,12,52,361,Karur,Tamil Nadu,3.13
2023-12-28,2023,12,52,362,Karur,Tamil Nadu,12.49
2023-12-29,2023,12,52,363,Karur,Tamil Nadu,3.99
2023-12-30,2023,12,52,364,Karur,Tamil Nadu,9.13
2023-12-31,2023,12,52,365,Karur,Tamil Nadu,1.6
2024-01-01,2024,1,1,1,Karur,Tamil Nadu,0.45
2024-01-02,2024,1,1,2,Karur,Tamil Nadu,2.65
2024-01-03,2024,1,1,3,Karur,Tamil Nadu,0.07
2024-01-04,2024,1,1,4,Karur,Tamil Nadu,0.24
2024-01-05,2024,1,1,5,Karur,Tamil Nadu,0.48
2024-01-06,2024,1,1,6,Karur,Tamil Nadu,0.04
2024-01-07,2024,1,1,7,Karur,Tamil Nadu,0.2
2024-01-08,2024,1,2,8,Karur,Tamil Nadu,0.66
2024-01-09,2024,1,2,9,Karur,Tamil Nadu,0.2
2024-01-10,2024,1,2,10,Karur,Tamil Nadu,4.02
2024-01-11,2024,1,2,11,Karur,Tamil Nadu,0.14
2024-01-12,2024,1,2,12,Karur,Tamil Nadu,3.95
2024-01-13,2024,1,2,13,Karur,Tamil Nadu,3.46
2024-01-14,2024,1,2,14,Karur,Tamil Nadu,0.21
2024-01-15,2024,1,3,15,Karur,Tamil Nadu,0.05
2024-01-16,2024,1,3,16,Karur,Tamil Nadu,0.1
2024-01-17,2024,1,3,17,Karur,Tamil Nadu,1.79
2024-01-18,2024,1,3,18,Karur,Tamil Nadu,2.22
2024-01-19,2024,1,3,19,Karur,Tamil Nadu,1.94
2024-01-20,2024,1,3,20,Karur,Tamil Nadu,1.56
2024-01-21,2024,1,3,21,Karur,Tamil Nadu,0.38
2024-01-22,2024,1,4,22,Karur,Tamil Nadu,3.68
2024-01-23,2024,1,4,23,Karur,Tamil Nadu,0.79
2024-01-24,2024,1,4,24,Karur,Tamil Nadu,8.56
2024-01-25,2024,1,4,25,Karur,Tamil Nadu,0.97
2024-01-26,2024,1,4,26,Karur,Tamil Nadu,0.61
2024-01-27,2024,1,4,27,Karur,Tamil Nadu,4.49
2024-01-28,2024,1,4,28,Karur,Tamil Nadu,1.68
2024-01-29,2024,1,5,29,Karur,Tamil Nadu,2.56
2024-01-30,2024,1,5,30,Karur,Tamil Nadu,1.05
2024-01-31,2024,1,5,31,Karur,Tamil Nadu,4.36
2024-02-01,2024,2,5,32,Karur,Tamil Nadu,5.0
2024-02-02,2024,2,5,33,Karur,Tamil Nadu,1.15
2024-02-03,2024,2,5,34,Karur,Tamil Nadu,0.55
2024-02-04,2024,2,5,35,Karur,Tamil Nadu,2.09
2024-02-05,2024,2,6,36,Karur,Tamil Nadu,6.18
2024-02-06,2024,2,6,37,Karur,Tamil Nadu,1.95
2024-02-07,2024,2,6,38,Karur,Tamil Nadu,6.17
2024-02-08,2024,2,6,39,Karur,Tamil Nadu,0.84
2024-02-09,2024,2,6,40,Karur,Tamil Nadu,4.93
2024-02-10,2024,2,6,41,Karur,Tamil Nadu,0.24
2024-02-11,2024,2,6,42,Karur,Tamil Nadu,0.89
2024-02-12,2024,2,7,43,Karur,Tamil Nadu,1.36
2024-02-13,2024,2,7,44,Karur,Tamil Nadu,2.12
2024-02-14,2024,2,7,45,Karur,Tamil Nadu,0.7
2024-02-15,2024,2,7,46,Karur,Tamil Nadu,5.16
2024-02-16,2024,2,7,47,Karur,Tamil Nadu,4.68
2024-02-17,2024,2,7,48,Karur,Tamil Nadu,3.21
2024-02-18,2024,2,7,49,Karur,Tamil Nadu,0.24
2024-02-19,2024,2,8,50,Karur,Tamil Nadu,0.16
2024-02-20,2024,2,8,51,Karur,Tamil Nadu,1.38
2024-02-21,2024,2,8,52,Karur,Tamil Nadu,2.9
2024-02-22,2024,2,8,53,Karur,Tamil Nadu,0.26
2024-02-23,2024,2,8,54,Karur,Tamil Nadu,2.05
2024-02-24,2024,2,8,55,Karur,Tamil Nadu,1.5
2024-02-25,2024,2,8,56,Karur,Tamil Nadu,2.59
2024-02-26,2024,2,9,57,Karur,Tamil Nadu,1.14
2024-02-27,2024,2,9,58,Karur,Tamil Nadu,2.36
2024-02-28,2024,2,9,59,Karur,Tamil Nadu,0.35
2024-02-29,2024,2,9,60,Karur,Tamil Nadu,0.48
2024-03-01,2024,3,9,61,Karur,Tamil Nadu,4.67
2024-03-02,2024,3,9,62,Karur,Tamil Nadu,0.8
2024-03-03,2024,3,9,63,Karur,Tamil Nadu,8.47
2024-03-04,2024,3,10,64,Karur,Tamil Nadu,0.09
2024-03-05,2024,3,10,65,Karur,Tamil Nadu,1.37
2024-03-06,2024,3,10,66,Karur,Tamil Nadu,0.79
2024-03-07,2024,3,10,67,Karur,Tamil Nadu,11.03
2024-03-08,2024,3,10,68,Karur,Tamil Nadu,9.22
2024-03-09,2024,3,10,69,Karur,Tamil Nadu,0.54
2024-03-10,2024,3,10,70,Karur,Tamil Nadu,0.62
2024-03-11,2024,3,11,71,Karur,Tamil Nadu,2.77
2024-03-12,2024,3,11,72,Karur,Tamil Nadu,4.41
2024-03-13,2024,3,11,73,Karur,Tamil Nadu,2.18
2024-03-14,2024,3,11,74,Karur,Tamil Nadu,4.0
2024-03-15,2024,3,11,75,Karur,Tamil Nadu,0.13
2024-03-16,2024,3,11,76,Karur,Tamil Nadu,2.05
2024-03-17,2024,3,11,77,Karur,Tamil Nadu,2.41
2024-03-18,2024,3,12,78,Karur,Tamil Nadu,0.42
2024-03-19,2024,3,12,79,Karur,Tamil Nadu,3.01
2024-03-20,2024,3,12,80,Karur,Tamil Nadu,5.77
2024-03-21,2024,3,12,81,Karur,Tamil Nadu,4.56
2024-03-22,2024,3,12,82,Karur,Tamil Nadu,0.56
2024-03-23,2024,3,12,83,Karur,Tamil Nadu,0.78
2024-03-24,2024,3,12,84,Karur,Tamil Nadu,1.38
2024-03-25,2024,3,13,85,Karur,Tamil Nadu,0.34
2024-03-26,2024,3,13,86,Karur,Tamil Nadu,6.16
2024-03-27,2024,3,13,87,Karur,Tamil Nadu,0.35
2024-03-28,2024,3,13,88,Karur,Tamil Nadu,2.87
2024-03-29,2024,3,13,89,Karur,Tamil Nadu,0.84
2024-03-30,2024,3,13,90,Karur,Tamil Nadu,1.71
2024-03-31,2024,3,13,91,Karur,Tamil Nadu,0.1
2024-04-01,2024,4,14,92,Karur,Tamil Nadu,0.23
2024-04-02,2024,4,14,93,Karur,Tamil Nadu,0.59
2024-04-03,2024,4,14,94,Karur,Tamil Nadu,1.13
2024-04-04,2024,4,14,95,Karur,Tamil Nadu,1.5
2024-04-05,2024,4,14,96,Karur,Tamil Nadu,0.03
2024-04-06,2024,4,14,97,Karur,Tamil Nadu,0.17
2024-04-07,2024,4,14,98,Karur,Tamil Nadu,1.31
2024-04-08,2024,4,15,99,Karur,Tamil Nadu,1.68
2024-04-09,2024,4,15,100,Karur,Tamil Nadu,0.27
2024-04-10,2024,4,15,101,Karur,Tamil Nadu,0.26
2024-04-11,2024,4,15,102,Karur,Tamil Nadu,0.09
2024-04-12,2024,4,15,103,Karur,Tamil Nadu,0.16
2024-04-13,2024,4,15,104,Karur,Tamil Nadu,0.01
2024-04-14,2024,4,15,105,Karur,Tamil Nadu,0.89
2024-04-15,2024,4,16,106,Karur,Tamil Nadu,2.34
2024-04-16,2024,4,16,107,Karur,Tamil Nadu,0.16
2024-04-17,2024,4,16,108,Karur,Tamil Nadu,1.39
2024-04-18,2024,4,16,109,Karur,Tamil Nadu,0.85
2024-04-19,2024,4,16,110,Karur,Tamil Nadu,2.81
2024-04-20,2024,4,16,111,Karur,Tamil Nadu,1.6
2024-04-21,2024,4,16,112,Karur,Tamil Nadu,1.92
2024-04-22,2024,4,17,113,Karur,Tamil Nadu,1.02
2024-04-23,2024,4,17,114,Karur,Tamil Nadu,1.67
2024-04-24,2024,4,17,115,Karur,Tamil Nadu,0.43
2024-04-25,2024,4,17,116,Karur,Tamil Nadu,0.23
2024-04-26,2024,4,17,117,Karur,Tamil Nadu,2.44
2024-04-27,2024,4,17,118,Karur,Tamil Nadu,1.33
2024-04-28,2024,4,17,119,Karur,Tamil Nadu,0.1
2024-04-29,2024,4,18,120,Karur,Tamil Nadu,2.02
2024-04-30,2024,4,18,121,Karur,Tamil Nadu,0.43
2024-05-01,2024,5,18,122,Karur,Tamil Nadu,0.35
2024-05-02,2024,5,18,123,Karur,Tamil Nadu,0.98
2024-05-03,2024,5,18,124,Karur,Tamil Nadu,0.84
2024-05-04,2024,5,18,125,Karur,Tamil Nadu,0.77
2024-05-05,2024,5,18,126,Karur,Tamil Nadu,0.29
2024-05-06,2024,5,19,127,Karur,Tamil Nadu,3.21
2024-05-07,2024,5,19,128,Karur,Tamil Nadu,3.0
2024-05-08,2024,5,19,129,Karur,Tamil Nadu,0.0
2024-05-09,2024,5,19,130,Karur,Tamil Nadu,0.41
2024-05-10,2024,5,19,131,Karur,Tamil Nadu,0.05
2024-05-11,2024,5,19,132,Karur,Tamil Nadu,1.9
2024-05-12,2024,5,19,133,Karur,Tamil Nadu,2.18
2024-05-13,2024,5,20,134,Karur,Tamil Nadu,0.73
2024-05-14,2024,5,20,135,Karur,Tamil Nadu,1.83
2024-05-15,2024,5,20,136,Karur,Tamil Nadu,1.22
2024-05-16,2024,5,20,137,Karur,Tamil Nadu,0.69
2024-05-17,2024,5,20,138,Karur,Tamil Nadu,0.45
2024-05-18,2024,5,20,139,Karur,Tamil Nadu,0.31
2024-05-19,2024,5,20,140,Karur,Tamil Nadu,0.3
2024-05-20,2024,5,21,141,Karur,Tamil Nadu,0.83
2024-05-21,2024,5,21,142,Karur,Tamil Nadu,0.18
2024-05-22,2024,5,21,143,Karur,Tamil Nadu,0.19
2024-05-23,2024,5,21,144,Karur,Tamil Nadu,0.01
2024-05-24,2024,5,21,145,Karur,Tamil Nadu,0.95
2024-05-25,2024,5,21,146,Karur,Tamil Nadu,5.18
2024-05-26,2024,5,21,147,Karur,Tamil Nadu,2.2
2024-05-27,2024,5,22,148,Karur,Tamil Nadu,1.22
2024-05-28,2024,5,22,149,Karur,Tamil Nadu,1.54
2024-05-29,2024,5,22,150,Karur,Tamil Nadu,0.54
2024-05-30,2024,5,22,151,Karur,Tamil Nadu,0.35
2024-05-31,2024,5,22,152,Karur,Tamil Nadu,0.46
2024-06-01,2024,6,22,153,Karur,Tamil Nadu,0.68
2024-06-02,2024,6,22,154,Karur,Tamil Nadu,8.04
2024-06-03,2024,6,23,155,Karur,Tamil Nadu,1.54
2024-06-04,2024,6,23,156,Karur,Tamil Nadu,11.51
2024-06-05,2024,6,23,157,Karur,Tamil Nadu,1.69
2024-06-06,2024,6,23,158,Karur,Tamil Nadu,2.07
2024-06-07,2024,6,23,159,Karur,Tamil Nadu,25.23
2024-06-08,2024,6,23,160,Karur,Tamil Nadu,0.89
2024-06-09,2024,6,23,161,Karur,Tamil Nadu,5.53
2024-06-10,2024,6,24,162,Karur,Tamil Nadu,0.52
2024-06-11,2024,6,24,163,Karur,Tamil Nadu,0.76
2024-06-12,2024,6,24,164,Karur,Tamil Nadu,8.03
2024-06-13,2024,6,24,165,Karur,Tamil Nadu,7.97
2024-06-14,2024,6,24,166,Karur,Tamil Nadu,1.72
2024-06-15,2024,6,24,167,Karur,Tamil Nadu,16.48
2024-06-16,2024,6,24,168,Karur,Tamil Nadu,9.69
2024-06-17,2024,6,25,169,Karur,Tamil Nadu,2.86
2024-06-18,2024,6,25,170,Karur,Tamil Nadu,2.28
2024-06-19,2024,6,25,171,Karur,Tamil Nadu,11.23
2024-06-20,2024,6,25,172,Karur,Tamil Nadu,10.58
2024-06-21,2024,6,25,173,Karur,Tamil Nadu,1.29
2024-06-22,2024,6,25,174,Karur,Tamil Nadu,3.44
2024-06-23,2024,6,25,175,Karur,Tamil Nadu,1.95
2024-06-24,2024,6,26,176,Karur,Tamil Nadu,2.79
2024-06-25,2024,6,26,177,Karur,Tamil Nadu,2.71
2024-06-26,2024,6,26,178,Karur,Tamil Nadu,29.85
2024-06-27,2024,6,26,179,Karur,Tamil Nadu,11.1
2024-06-28,2024,6,26,180,Karur,Tamil Nadu,12.11
2024-06-29,2024,6,26,181,Karur,Tamil Nadu,2.6
2024-06-30,2024,6,26,182,Karur,Tamil Nadu,0.0
2024-07-01,2024,7,27,183,Karur,Tamil Nadu,0.48
2024-07-02,2024,7,27,184,Karur,Tamil Nadu,6.44
2024-07-03,2024,7,27,185,Karur,Tamil Nadu,2.69
2024-07-04,2024,7,27,186,Karur,Tamil Nadu,1.72
2024-07-05,2024,7,27,187,Karur,Tamil Nadu,0.41
2024-07-06,2024,7,27,188,Karur,Tamil Nadu,16.69
2024-07-07,2024,7,27,189,Karur,Tamil Nadu,7.33
2024-07-08,2024,7,28,190,Karur,Tamil Nadu,0.91
2024-07-09,2024,7,28,191,Karur,Tamil Nadu,11.63
2024-07-10,2024,7,28,192,Karur,Tamil Nadu,11.28
2024-07-11,2024,7,28,193,Karur,Tamil Nadu,2.73
2024-07-12,2024,7,28,194,Karur,Tamil Nadu,1.67
2024-07-13,2024,7,28,195,Karur,Tamil Nadu,13.46
2024-07-14,2024,7,28,196,Karur,Tamil Nadu,3.2
2024-07-15,2024,7,29,197,Karur,Tamil Nadu,15.04
2024-07-16,2024,7,29,198,Karur,Tamil Nadu,0.36
2024-07-17,2024,7,29,199,Karur,Tamil Nadu,5.53
2024-07-18,2024,7,29,200,Karur,Tamil Nadu,1.58
2024-07-19,2024,7,29,201,Karur,Tamil Nadu,8.92
2024-07-20,2024,7,29,202,Karur,Tamil Nadu,47.06
2024-07-21,2024,7,29,203,Karur,Tamil Nadu,4.26
2024-07-22,2024,7,30,204,Karur,Tamil Nadu,0.85
2024-07-23,2024,7,30,205,Karur,Tamil Nadu,3.06
2024-07-24,2024,7,30,206,Karur,Tamil Nadu,17.77
2024-07-25,2024,7,30,207,Karur,Tamil Nadu,11.61
2024-07-26,2024,7,30,208,Karur,Tamil Nadu,2.11
2024-07-27,2024,7,30,209,Karur,Tamil Nadu,24.56
2024-07-28,2024,7,30,210,Karur,Tamil Nadu,7.79
2024-07-29,2024,7,31,211,Karur,Tamil Nadu,1.47
2024-07-30,2024,7,31,212,Karur,Tamil Nadu,6.8
2024-07-31,2024,7,31,213,Karur,Tamil Nadu,4.8
2024-08-01,2024,8,31,214,Karur,Tamil Nadu,13.7
2024-08-02,2024,8,31,215,Karur,Tamil Nadu,3.37
2024-08-03,2024,8,31,216,Karur,Tamil Nadu,16.63
2024-08-04,2024,8,31,217,Karur,Tamil Nadu,13.37
2024-08-05,2024,8,32,218,Karur,Tamil Nadu,8.98
2024-08-06,2024,8,32,219,Karur,Tamil Nadu,2.39
2024-08-07,2024,8,32,220,Karur,Tamil Nadu,28.14
2024-08-08,2024,8,32,221,Karur,Tamil Nadu,6.36
2024-08-09,2024,8,32,222,Karur,Tamil Nadu,19.05
2024-08-10,2024,8,32,223,Karur,Tamil Nadu,1.94
2024-08-11,2024,8,32,224,Karur,Tamil Nadu,32.78
2024-08-12,2024,8,33,225,Karur,Tamil Nadu,13.55
2024-08-13,2024,8,33,226,Karur,Tamil Nadu,23.84
2024-08-14,2024,8,33,227,Karur,Tamil Nadu,1.91
2024-08-15,2024,8,33,228,Karur,Tamil Nadu,4.51
2024-08-16,2024,8,33,229,Karur,Tamil Nadu,0.82
2024-08-17,2024,8,33,230,Karur,Tamil Nadu,1.18
2024-08-18,2024,8,33,231,Karur,Tamil Nadu,2.67
2024-08-19,2024,8,34,232,Karur,Tamil Nadu,24.23
2024-08-20,2024,8,34,233,Karur,Tamil Nadu,8.8
2024-08-21,2024,8,34,234,Karur,Tamil Nadu,3.02
2024-08-22,2024,8,34,235,Karur,Tamil Nadu,24.73
2024-08-23,2024,8,34,236,Karur,Tamil Nadu,10.77
2024-08-24,2024,8,34,237,Karur,Tamil Nadu,19.0
2024-08-25,2024,8,34,238,Karur,Tamil Nadu,20.96
2024-08-26,2024,8,35,239,Karur,Tamil Nadu,11.12
2024-08-27,2024,8,35,240,Karur,Tamil Nadu,2.23
2024-08-28,2024,8,35,241,Karur,Tamil Nadu,45.45
2024-08-29,2024,8,35,242,Karur,Tamil Nadu,3.15
2024-08-30,2024,8,35,243,Karur,Tamil Nadu,8.91
2024-08-31,2024,8,35,244,Karur,Tamil Nadu,14.9
2024-09-01,2024,9,35,245,Karur,Tamil Nadu,1.54
2024-09-02,2024,9,36,246,Karur,Tamil Nadu,7.51
2024-09-03,2024,9,36,247,Karur,Tamil Nadu,3.76
2024-09-04,2024,9,36,248,Karur,Tamil Nadu,2.24
2024-09-05,2024,9,36,249,Karur,Tamil Nadu,0.09
2024-09-06,2024,9,36,250,Karur,Tamil Nadu,16.44
2024-09-07,2024,9,36,251,Karur,Tamil Nadu,1.17
2024-09-08,2024,9,36,252,Karur,Tamil Nadu,16.84
2024-09-09,2024,9,37,253,Karur,Tamil Nadu,7.34
2024-09-10,2024,9,37,254,Karur,Tamil Nadu,7.76
2024-09-11,2024,9,37,255,Karur,Tamil Nadu,14.11
2024-09-12,2024,9,37,256,Karur,Tamil Nadu,5.7
2024-09-13,2024,9,37,257,Karur,Tamil Nadu,3.54
2024-09-14,2024,9,37,258,Karur,Tamil Nadu,1.2
2024-09-15,2024,9,37,259,Karur,Tamil Nadu,6.76
2024-09-16,2024,9,38,260,Karur,Tamil Nadu,6.44
2024-09-17,2024,9,38,261,Karur,Tamil Nadu,2.78
2024-09-18,2024,9,38,262,Karur,Tamil Nadu,7.33
2024-09-19,2024,9,38,263,Karur,Tamil Nadu,4.63
2024-09-20,2024,9,38,264,Karur,Tamil Nadu,13.1
2024-09-21,2024,9,38,265,Karur,Tamil Nadu,6.56
2024-09-22,2024,9,38,266,Karur,Tamil Nadu,21.71
2024-09-23,2024,9,39,267,Karur,Tamil Nadu,5.84
2024-09-24,2024,9,39,268,Karur,Tamil Nadu,17.48
2024-09-25,2024,9,39,269,Karur,Tamil Nadu,5.88
2024-09-26,2024,9,39,270,Karur,Tamil Nadu,6.53
2024-09-27,2024,9,39,271,Karur,Tamil Nadu,3.66
2024-09-28,2024,9,39,272,Karur,Tamil Nadu,4.09
2024-09-29,2024,9,39,273,Karur,Tamil Nadu,21.64
2024-09-30,2024,9,40,274,Karur,Tamil Nadu,2.02
2024-10-01,2024,10,40,275,Karur,Tamil Nadu,1.55
2024-10-02,2024,10,40,276,Karur,Tamil Nadu,21.28
2024-10-03,2024,10,40,277,Karur,Tamil Nadu,10.32
2024-10-04,2024,10,40,278,Karur,Tamil Nadu,4.02
2024-10-05,2024,10,40,279,Karur,Tamil Nadu,6.8
2024-10-06,2024,10,40,280,Karur,Tamil Nadu,8.93
2024-10-07,2024,10,41,281,Karur,Tamil Nadu,10.76
2024-10-08,2024,10,41,282,Karur,Tamil Nadu,20.65
2024-10-09,2024,10,41,283,Karur,Tamil Nadu,6.02
2024-10-10,2024,10,41,284,Karur,Tamil Nadu,13.54
2024-10-11,2024,10,41,285,Karur,Tamil Nadu,21.6
2024-10-12,2024,10,41,286,Karur,Tamil Nadu,22.28
2024-10-13,2024,10,41,287,Karur,Tamil Nadu,3.52
2024-10-14,2024,10,42,288,Karur,Tamil Nadu,5.17
2024-10-15,2024,10,42,289,Karur,Tamil Nadu,10.84
2024-10-16,2024,10,42,290,Karur,Tamil Nadu,26.03
2024-10-17,2024,10,42,291,Karur,Tamil Nadu,18.75
2024-10-18,2024,10,42,292,Karur,Tamil Nadu,10.52
2024-10-19,2024,10,42,293,Karur,Tamil Nadu,49.42
2024-10-20,2024,10,42,294,Karur,Tamil Nadu,6.94
2024-10-21,2024,10,43,295,Karur,Tamil Nadu,22.18
2024-10-22,2024,10,43,296,Karur,Tamil Nadu,20.47
2024-10-23,2024,10,43,297,Karur,Tamil Nadu,28.64
2024-10-24,2024,10,43,298,Karur,Tamil Nadu,52.76
2024-10-25,2024,10,43,299,Karur,Tamil Nadu,8.21
2024-10-26,2024,10,43,300,Karur,Tamil Nadu,2.61
2024-10-27,2024,10,43,301,Karur,Tamil Nadu,7.41
2024-10-28,2024,10,44,302,Karur,Tamil Nadu,23.08
2024-10-29,2024,10,44,303,Karur,Tamil Nadu,21.7
2024-10-30,2024,10,44,304,Karur,Tamil Nadu,4.91
2024-10-31,2024,10,44,305,Karur,Tamil Nadu,0.58
2024-11-01,2024,11,44,306,Karur,Tamil Nadu,8.56
2024-11-02,2024,11,44,307,Karur,Tamil Nadu,7.71
2024-11-03,2024,11,44,308,Karur,Tamil Nadu,1.08
2024-11-04,2024,11,45,309,Karur,Tamil Nadu,19.01
2024-11-05,2024,11,45,310,Karur,Tamil Nadu,4.0
2024-11-06,2024,11,45,311,Karur,Tamil Nadu,12.45
2024-11-07,2024,11,45,312,Karur,Tamil Nadu,1.28
2024-11-08,2024,11,45,313,Karur,Tamil Nadu,23.65
2024-11-09,2024,11,45,314,Karur,Tamil Nadu,16.13
2024-11-10,2024,11,45,315,Karur,Tamil Nadu,5.9
2024-11-11,2024,11,46,316,Karur,Tamil Nadu,11.91
2024-11-12,2024,11,46,317,Karur,Tamil Nadu,2.49
2024-11-13,2024,11,46,318,Karur,Tamil Nadu,50.74
2024-11-14,2024,11,46,319,Karur,Tamil Nadu,19.08
2024-11-15,2024,11,46,320,Karur,Tamil Nadu,18.67
2024-11-16,2024,11,46,321,Karur,Tamil Nadu,2.0
2024-11-17,2024,11,46,322,Karur,Tamil Nadu,0.21
2024-11-18,2024,11,47,323,Karur,Tamil Nadu,10.56
